Complaint,CodedMonth,DateOccur,FlagCrime,FlagUnfounded,FlagAdministrative,Count,FlagCleanup,Crime,District,Description,ILEADSAddress,ILEADSStreet,Neighborhood,LocationName,LocationComment,CADAddress,CADStreet,XCoord,YCoord
14-038503,2014-08,08/23/2014 16:55,Y, , ,1, ,265321,2,LEAVING SCENE OF ACCIDENT,3600,BAMBERGER AVE,15,SHOP N SAVE, , , ,891942.6,1004313
14-039866,2014-08,08/23/2014 17:00,Y, , ,1, ,264100,1,HEALTH-SANITATION VIOL,4712,RAY AVE,5, , ,4712,RAY,888352.1,1000092
14-038619,2014-08,08/23/2014 17:00,Y, , ,1, ,142320,3,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,3538,WISCONSIN AVE,18, , ,3538,WISCONSIN,899845.8,1003710
14-038586,2014-08,08/23/2014 17:00,Y, , ,1, , 64711,3,LARCENY-FROM MTR VEH UNDER $500  /ATTEMPT,2906,GRAVOIS AVE,30,KUTIS FUNERAL HOME, ,2832,ARSENAL,897255,1007944
14-038505,2014-08,08/23/2014 17:00,Y, , ,1, , 31421,3,ROBBERY-HIGHWAY  /STRNGARM/NO INJ/SUCCESS,0,LEMP AVE / UTAH ST,22, ,CITY STREET, , ,900819.8,1005440
14-038648,2014-08,08/23/2014 17:00,Y, , ,1, ,265321,3,LEAVING SCENE OF ACCIDENT,2636,S 13TH ST,21, , ,2634,13TH,902018.4,1007968
14-038500,2014-08,08/23/2014 17:09,Y, , ,1, ,229999,4,LIQUOR LAWS-OTHR UNSPEC LIQ OFFNSE,700,CHESTNUT ST,35, , , , ,908242.7,1017204
14-038508,2014-08,08/23/2014 17:38,Y, , ,1, , 91303,4,SIMPLE ASSAULT-POLICE OFFICER/NO INJURY,1140,ST CHARLES ST,35, , , , ,907318.9,1018732
14-038524,2014-08,08/23/2014 17:50,Y, , ,1, , 91114,4,"ASSAULT, ADULT, AGE 17 AND UP-DOMESTIC",1014,N 9TH ST,62, , ,1014,9TH,908566.6,1020179
14-038643,2014-08,08/23/2014 18:00,Y, , ,1, , 72130,2,AUTO THEFT-TRUCK/PERM RETNT/JOY RIDE,5430,CHIPPEWA ST,7, , ,5430,CHIPPEWA,881787.9,1004516
14-038509,2014-08,08/23/2014 18:17,Y, , ,1, ,115400,5,STLG BY DECEIT/IDENTITY THEFT REPORT,5895,MAFFITT AVE,50, , ,5895,MAFFITT,883431.6,1036174
14-038512,2014-08,08/23/2014 18:30,Y, , ,1, , 63701,2,LARCENY-SHOPLIFT UNDER $500,6574,MANCHESTER AVE,10,DOLLAR GENERAL, ,6574,MANCHESTER,877400,1014437
14-038546,2014-08,08/23/2014 18:30,Y, , ,1, , 51212,4,BURGLARY-RESIDENCE/NIT/FORCE ENT/UNOCCUPIED,4317,N 19TH ST,66, , ,4317,19TH,904241.3,1032242
14-038517,2014-08,08/23/2014 18:45,Y, , ,1, , 41013,4,AGG.ASSAULT-FIREARM/CITIZEN ADULT 3RD DEGREE,3869,ASHLAND AVE,59, , ,3869,ASHLAND,899044.4,1029928
14-038517,2014-08,08/23/2014 18:45,Y, , ,1, , 91113,4,SIMPLE ASSAULT-ADULT/NO INJURY,3869,ASHLAND AVE,59, , ,3869,ASHLAND,899044.4,1029928
14-038521,2014-08,08/23/2014 18:55,Y, , ,1, , 43012,1,AGG.ASSAULT-OTH DANG WEP/CTZEN ADLT 2ND DEGREE,5452,GRAVOIS AVE,5, ,@BAR- PEPPERS, , ,885652,999380.2
14-038520,2014-08,08/23/2014 19:00,Y, , ,1, , 51230,6,BURGLARY-RESIDENCE/NIT/ATT FORCE ENTRY,4540,CARTER AVE,69, , ,4540,CARTER,895876.4,1036275
14-039010,2014-08,08/23/2014 19:00,Y, , ,1, , 67601,3,"LARCENY-FROM BUILDING $500 - $24,999",3106,S GRAND BLVD,25, ,AT&T,3106,GRAND,893984.2,1008284
14-038516,2014-08,08/23/2014 19:04,Y, , ,1, , 41011,6,AGG.ASSAULT-FIREARM/CITIZEN ADULT 1ST DEGREE,6224,W FLORISSANT AVE,76, ,KING CHOP SUEY, , ,890096.2,1048440
14-038522,2014-08,08/23/2014 19:20,Y, , ,1, ,182400,4,DRUGS-POSSESSION/MARIJUANA,200,S TUCKER BLVD,35,CITY JUSTICE CENTER,@CITY JUSTICE CENTER,200,TUCKER,906343.9,1016785
14-038541,2014-08,08/23/2014 19:30,Y, , ,1, ,142320,6,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,8500,TRAFFORD LN,73, , ,8500,TRAFFORD,891368,1049199
14-038535,2014-08,08/23/2014 20:00,Y, , ,1, , 65701,1,LARCENY-MTR VEH PARTS UNDER $500,4551,MORGANFORD RD,5, , ,4551,MORGANFORD,887060.8,1002116
14-038579,2014-08,08/23/2014 20:00,Y, , ,1, , 64701,4,LARCENY-FROM MTR VEH UNDER $500,0,N 7TH ST / OLIVE ST,35, , , , ,908417.8,1017810
14-039250,2014-08,08/23/2014 20:00,Y, , ,1, , 71013,1,AUTO THEFT-PERM RETNT/UNRECOV OVER 48HR,4644,IDAHO AVE,16, , ,4644,IDAHO,893415.2,997715.2
14-038525,2014-08,08/23/2014 20:10,Y, , ,1, ,182130,3,DRUGS-POSSESSION/HEROIN,1509,S TUCKER BLVD,33, , ,1509,TUCKER,904550.7,1012627
14-038527,2014-08,08/23/2014 20:15,Y, , ,1, ,265321,1,LEAVING SCENE OF ACCIDENT,0,S BROADWAY / HOLLY HILLS AVE,1, , , , ,892363.6,991494.3
14-038528,2014-08,08/23/2014 20:40,Y, , ,1, , 43015,4,ASSLT-AGGRAV-OTH-WPN-2ND-ADULT-DOMESTIC,1921,PRAIRIE AVE,59, , ,1921,PRAIRIE,897907.9,1026605
14-038536,2014-08,08/23/2014 20:49,Y, , ,1, ,265321,3,LEAVING SCENE OF ACCIDENT,2846,WYOMING ST,30, , ,2848,POTOMAC,897066.1,1006481
14-038604,2014-08,08/23/2014 21:00,Y, , ,1, ,142320,5,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,4023,WESTMINSTER PL,38, , ,4023,WESTMINSTER,893509,1022787
14-038578,2014-08,08/23/2014 21:00,Y, , ,1, , 64601,6,"LARCENY-FROM MTR VEH $500 - $24,999",3900,SULLIVAN AVE,56, , ,3900,SULLIVAN,898699.8,1029510
14-038748,2014-08,08/23/2014 21:00,Y, , ,1, , 65701,3,LARCENY-MTR VEH PARTS UNDER $500,1209,S 14TH ST,33, , ,1209,14TH,904476.4,1013699
14-038529,2014-08,08/23/2014 21:17,Y, , ,1, ,265321,2,LEAVING SCENE OF ACCIDENT,0,I 64 EASTBOUND / MCCAUSLAND AV,44, , , , ,875494.5,1018201
14-038539,2014-08,08/23/2014 21:22,Y, , ,1, , 10000,4,HOMICIDE,2425,N SPRING AVE,59,RUMBOLD PARK, , , ,898555.4,1026674
14-038577,2014-08,08/23/2014 21:30,Y, , ,1, , 64701,3,LARCENY-FROM MTR VEH UNDER $500,3450,SHENANDOAH AVE,25, , ,3450,SHENANDOAH,895016.5,1010797
14-038601,2014-08,08/23/2014 21:30,Y, , ,1, , 69602,2,"LARCENY-ALL OTHER $500 - $24,999",0,FOREST PARK ART HILL,82,ART HILL, , , ,0,0
14-038534,2014-08,08/23/2014 21:40,Y, , ,1, ,142320,3,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,1026,HICKORY PL,34,LASALLE HOUSING COMPLEX,LASALLE HOUSING COMPLEX,1026,HICKORY,905538.4,1013296
14-038559,2014-08,08/23/2014 22:00,Y, , ,1, , 51230,3,BURGLARY-RESIDENCE/NIT/ATT FORCE ENTRY,3241,INDIANA AVE,22,BENTON PARK WEST NEIGHBORHOOD,#1100501,3241,INDIANA,899065.4,1005826
14-038691,2014-08,08/23/2014 22:00,Y, , ,1, , 64701,1,LARCENY-FROM MTR VEH UNDER $500,4140,GRAVOIS AVE,16, , ,7702,VERMONT,889688.7,1003320
14-038571,2014-08,08/23/2014 22:00,Y, , ,1, , 51212,4,BURGLARY-RESIDENCE/NIT/FORCE ENT/UNOCCUPIED,1921,PRAIRIE AVE,59, ,APT A,1921,PRAIRIE,897907.9,1026605
14-038542,2014-08,08/23/2014 22:26,Y, , ,1, ,265321,4,LEAVING SCENE OF ACCIDENT,0,S BROADWAY / CLARK AVE,35, , , , ,908504.1,1015938
14-039521,2014-08,08/23/2014 22:30,Y, , ,1, , 67701,4,LARCENY-FROM BUILDING UNDER $500,1000,SPRUCE ST,35,WHEELHOUSE SPORTS BAR, ,1000,SPRUCE,906666.7,1015976
14-038544,2014-08,08/23/2014 22:50,Y, , ,1, ,266510,5,PUBLIC ORDER-TRESPASSING,32,MARYLAND PLZ,38,BISSINGER BISTRO, ,32,MARYLAND,888058.2,1023756
14-038665,2014-08,08/23/2014 23:00,Y, , ,1, , 52322,6,BURGLARY-BUSINESS/UNK TIME/UNLAW ENT/UNOCCUPIE,5800,W FLORISSANT AVE,72, ,TEACH ME ACADEMY,5800,FLORISSANT,892070.1,1045559
14-038784,2014-08,08/23/2014 23:00,Y, , ,1, ,142320,4,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,1600,CHESTNUT ST,36, , ,1600,CHESTNUT,905308.5,1018077
14-038591,2014-08,08/23/2014 23:00,Y, , ,1, , 65701,3,LARCENY-MTR VEH PARTS UNDER $500,0,S 13TH ST / VICTOR ST,21, , ,2423,13TH,902325.8,1008795
14-038576,2014-08,08/23/2014 23:00,Y, , ,1, , 51312,3,BURGLARY-RESDNCE/UNK TIM/FORC ENT/UNOCCUPIED,3416,OSAGE ST,16, , ,3416,OSAGE,893917.6,1001624
14-038640,2014-08,08/23/2014 23:00,Y, , ,1, , 72113,2,AUTO THEFT-TRUCK/PERM RETNT/UNRECOV OVER 48HR,5700,LINDELL BLVD,82,PARKING LOT OF FOREST PARK - HISTOR, ,5700,LINDELL,881336.1,1024178
14-038640,2014-08,08/23/2014 23:00, , , ,-1, , 72113,2,AUTO THEFT-TRUCK/PERM RETNT/UNRECOV OVER 48HR,5700,LINDELL BLVD,82,PARKING LOT OF FOREST PARK - HISTOR, ,5700,LINDELL,881336.1,1024178
14-038543,2014-08,08/23/2014 23:30,Y, , ,1, , 31111,2,ROBBERY-HIGHWAY  /FIREARM USED/SUCCESSFUL,4200,SHENANDOAH AVE,27,NA,SIDEWALK,4231,BOTANICAL,890326.8,1011279
14-038590,2014-08,08/23/2014 23:35,Y, , ,1, , 64701,6,LARCENY-FROM MTR VEH UNDER $500,5805,NATURAL BRIDGE AVE,70, , ,5261,ROBIN,885420.1,1038914
14-039610,2014-08,08/23/2014 23:50,Y, , ,1, , 91114,3,"ASSAULT, ADULT, AGE 17 AND UP-DOMESTIC",3200,NEBRASKA AVE,30, ,@CPD,919,JEFFERSON,897027.2,1006680
14-038545,2014-08,08/23/2014 23:51,Y, , ,1, , 91113,2,SIMPLE ASSAULT-ADULT/NO INJURY,7335,NOTTINGHAM AVE,9, , , , ,0,0
14-038547,2014-08,08/24/2014 00:15,Y, , ,1, ,142320,3,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,1211,S 14TH ST,33,CLINTON PEABODY HOUSING COMPLEX, ,1211,14TH,904476.4,1013699
14-038801,2014-08,08/24/2014 00:30,Y, , ,1, , 64701,5,LARCENY-FROM MTR VEH UNDER $500,4949,WEST PINE BLVD,38, , ,4949,WEST PINE,887807.4,1022871
14-038549,2014-08,08/24/2014 01:02,Y, , ,1, ,265321,4,LEAVING SCENE OF ACCIDENT,0,S 10TH ST / SPRUCE ST,35, , , , ,906905.9,1016099
14-038554,2014-08,08/24/2014 01:41,Y, , ,1, ,265321,4,LEAVING SCENE OF ACCIDENT,200,S BROADWAY,35, , ,904,4TH,908743.9,1016075
14-038556,2014-08,08/24/2014 01:50,Y, , ,1, , 31111,6,ROBBERY-HIGHWAY  /FIREARM USED/SUCCESSFUL,6124,N BROADWAY,79, , , , ,900558.8,1038456
14-038558,2014-08,08/24/2014 01:55,Y, , ,1, , 91303,4,SIMPLE ASSAULT-POLICE OFFICER/NO INJURY,601,CLARK AVE,35, ,@BALLPARK VILLAGE,601,CLARK,908223.8,1016086
14-038558,2014-08,08/24/2014 01:55,Y, , ,1, , 91303,4,SIMPLE ASSAULT-POLICE OFFICER/NO INJURY,601,CLARK AVE,35, ,@BALLPARK VILLAGE,601,CLARK,908223.8,1016086
14-038555,2014-08,08/24/2014 01:59,Y, , ,1, , 41011,3,AGG.ASSAULT-FIREARM/CITIZEN ADULT 1ST DEGREE,3954,VIRGINIA AVE,16, , ,3954,VIRGINIA,894551.9,1001713
14-038557,2014-08,08/24/2014 02:00,Y, , ,1, , 31111,6,ROBBERY-HIGHWAY  /FIREARM USED/SUCCESSFUL,0,N BROADWAY / CALVARY AVE,86, , , , ,897726.3,1043933
14-038912,2014-08,08/24/2014 02:00,Y, , ,1, , 67701,2,LARCENY-FROM BUILDING UNDER $500,4054,CHOUTEAU AVE,39,REHAB BAR AND GRILL, , , ,891651.4,1017489
14-038560,2014-08,08/24/2014 02:15,Y, , ,1, , 64601,4,"LARCENY-FROM MTR VEH $500 - $24,999",620,N 7TH ST,35, ,PARKING LOT,610,7TH,908628.7,1018533
14-038563,2014-08,08/24/2014 02:15,Y, , ,1, , 91114,4,"ASSAULT, ADULT, AGE 17 AND UP-DOMESTIC",1000,WASHINGTON AVE,35, ,UNIT 710,1000,WASHINGTON,907483,1018737
14-038562,2014-08,08/24/2014 02:37,Y, , ,1, ,265321,1,LEAVING SCENE OF ACCIDENT,6731,MORGANFORD RD,4, , , , ,884074.9,995408
14-038568,2014-08,08/24/2014 02:40,Y, , ,1, ,241100,2,DISORDERLY CONDUCT-PEACE DSTRB/INDIVIDUAL,3546,MORGANFORD RD,15, ,APT 7,3546,MORGANFORD,888088.1,1005007
14-038565,2014-08,08/24/2014 02:40,Y, , ,1, ,265321,4,LEAVING SCENE OF ACCIDENT,0,N 4TH ST / WASHINGTON AVE,35, , , , ,909581.6,1018292
14-038561,2014-08,08/24/2014 02:58,Y, , ,1, ,142320,4,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,601,CLARK AVE,35, ,BALLPARK VILLAGE,601,CLARK,908223.8,1016086
14-038583,2014-08,08/24/2014 03:00,Y, , ,1, , 71030,3,AUTO THEFT-PERM RETNT/JOY RIDE,0,ARSENAL ST / MISSOURI AVE,22,BENTON PARK, , , ,899658.8,1006951
14-038570,2014-08,08/24/2014 03:00,Y, , ,1, ,142320,4,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,35,S GRAND BLVD,37,CYCLE K, ,35,GRAND,896073.6,1019677
14-038573,2014-08,08/24/2014 03:00,Y, , ,1, , 64601,4,"LARCENY-FROM MTR VEH $500 - $24,999",915,OLIVE ST,35,SYNDICATE LOFT PARKING GARAGE,@SWB SYNDICATE TRUST BLDG, , ,907586.3,1018176
14-038569,2014-08,08/24/2014 03:26,Y, , ,1, ,265321,2,LEAVING SCENE OF ACCIDENT,2198,CLIFTON AVE,11, , ,6530,ARSENAL,879175.6,1013247
14-038575,2014-08,08/24/2014 03:30,Y, , ,1, , 51221,3,BURGLARY-RESIDENCE/NIT/UNLAW ENT/OCCUPIED,2636,LEMP AVE,22, , ,2636,LEMP,901472.6,1008133
14-038574,2014-08,08/24/2014 05:01,Y, , ,1, , 52230,6,BURGLARY-BUSINESS/NIT/ATT FORCIBLE ENTRY,5001,UNION BLVD,71,I MOBILE, ,5001,UNION,892180.3,1040371
14-039970,2014-08,08/24/2014 06:30,Y, , ,1, ,266999,5,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,1949,HODIAMONT AVE,50, ,NUISANCE ABATEMENT PROPERTY,1949,HODIAMONT,881945,1035471
14-038580,2014-08,08/24/2014 06:30,Y, , ,1, , 64701,5,LARCENY-FROM MTR VEH UNDER $500,1949,HODIAMONT AVE,50, , ,1949,HODIAMONT,881945,1035471
14-039158,2014-08,08/24/2014 06:30,Y, , ,1, , 71013,4,AUTO THEFT-PERM RETNT/UNRECOV OVER 48HR,2155,MALLINCKRODT ST,65, , ,2155,MALLINCKRODT,904509.8,1028749
14-038761,2014-08,08/24/2014 07:18,Y, , ,1, ,266510,6,PUBLIC ORDER-TRESPASSING,4535,POPE AVE,69,REXITE CASTING COMPANY, ,4535,POPE,897508.2,1036175
14-039499,2014-08,08/24/2014 08:00,Y, , ,1, , 44015,3,ASSLT-AGGRV-HND/FST/FT-2ND-ADUL-DOMESTIC,2638,RUTGER ST,32, , ,3847,GILES,900393.5,1014735
14-038598,2014-08,08/24/2014 08:30,Y, , ,1, ,142320,1,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,3739,MERAMEC ST,16, , ,3739,MERAMEC,892445.8,1001143
14-038692,2014-08,08/24/2014 09:00,Y, , ,1, , 64701,4,LARCENY-FROM MTR VEH UNDER $500,0,N GARRISON AVE / OLIVE ST,37, , , , ,899601.8,1020103
14-038738,2014-08,08/24/2014 09:00,Y, , ,1, , 65701,2,LARCENY-MTR VEH PARTS UNDER $500,3951,CLAYTON AVE,39, , , , ,892792.4,1018912
14-038809,2014-08,08/24/2014 09:00,Y, , ,1, , 67701,1,LARCENY-FROM BUILDING UNDER $500,7801,MINNESOTA AVE,2, , ,7801,MINNESOTA,888318.1,988229.5
14-038603,2014-08,08/24/2014 09:00,Y, , ,1, , 64701,4,LARCENY-FROM MTR VEH UNDER $500,700,N 7TH ST,35, , , , ,908784.8,1018891
14-038819,2014-08,08/24/2014 10:00,Y, , ,1, , 64701,3,LARCENY-FROM MTR VEH UNDER $500,2304,SHENANDOAH AVE,23, , ,2304,SHENANDOAH,899745.9,1010094
14-038589,2014-08,08/24/2014 10:04,Y, , ,1, , 64601,2,"LARCENY-FROM MTR VEH $500 - $24,999",6574,MANCHESTER AVE,10,PARKING LOT,DOLLAR GENERAL, , ,877400,1014437
14-038600,2014-08,08/24/2014 10:15,Y, , ,1, , 63701,2,LARCENY-SHOPLIFT UNDER $500,5055,ARSENAL ST,13,GROCERY STORE,@SCHNUCKS - ARSENAL,5055,ARSENAL,884765.6,1009623
14-038664,2014-08,08/24/2014 10:30,Y, , ,1, , 51322,1,BURGLARY-RESDNCE/UNK TIM/UNLW EN/UNOCCUPIED,5436,MORGANFORD RD,5, , ,5436,MORGANFORD,886434.1,999219.4
14-038745,2014-08,08/24/2014 10:30,Y, , ,1, , 73413,1,AUTO THEFT-OTHR VEH/PERM RETNT/UNRECOV OVER 48,6327,S GRAND BLVD,3, , ,6327,GRAND,888902.4,993937.2
14-038592,2014-08,08/24/2014 10:35,Y, , ,1, ,130000,3,"STOLEN PROPERTY-BUYING,RECEIVING,POSSESSING,ET",3437,VIRGINIA AVE,30, , ,3441,VIRGINIA,894932.4,1005167
14-038594,2014-08,08/24/2014 10:52,Y, , ,1, ,265321,5,LEAVING SCENE OF ACCIDENT,5099,PAGE BLVD,51, , , , ,887128.8,1029465
14-038653,2014-08,08/24/2014 11:00,Y, , ,1, ,142320,1,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,3628,BELLERIVE BLVD,3, , ,3628,BELLERIVE,889875.9,995714.6
14-038818,2014-08,08/24/2014 12:00,Y, , ,1, , 65701,4,LARCENY-MTR VEH PARTS UNDER $500,310,S GRAND BLVD,37, , ,310,GRAND,896967.2,1018973
14-038806,2014-08,08/24/2014 12:00,Y, , ,1, , 65701,1,LARCENY-MTR VEH PARTS UNDER $500,0,DUKE ST / GRAVOIS AVE,5, , , , ,886336.8,1000104
14-038614,2014-08,08/24/2014 12:30,Y, , ,1, , 64501,4,"LARCENY-FROM MTR VEH OVER $25,000",3104,OLIVE ST,37, , , , ,899009.4,1020191
14-038605,2014-08,08/24/2014 12:51,Y, , ,1, , 69602,6,"LARCENY-ALL OTHER $500 - $24,999",8869,LOWELL ST,74, , ,8869,LOWELL,898047.9,1053257
14-038811,2014-08,08/24/2014 13:00,Y, , ,1, , 71013,3,AUTO THEFT-PERM RETNT/UNRECOV OVER 48HR,2926,CALIFORNIA AVE,30, ,REAR PARKING LOT,2926,CALIFORNIA,897914,1007991
14-038608,2014-08,08/24/2014 13:05,Y, , ,1, ,182130,1,DRUGS-POSSESSION/HEROIN,4425,MICHIGAN AVE,17, ,SIDE,4425,MICHIGAN,894567.8,998661.3
14-038635,2014-08,08/24/2014 13:15,Y, , ,1, , 65701,4,LARCENY-MTR VEH PARTS UNDER $500,3106,OLIVE ST,37, , , , ,899009.4,1020191
14-038611,2014-08,08/24/2014 13:20,Y, , ,1, , 71030,4,AUTO THEFT-PERM RETNT/JOY RIDE,2942,SULLIVAN AVE,59, , ,2942,SULLIVAN,901469.4,1028165
14-038610,2014-08,08/24/2014 13:20,Y, , ,1, ,151130,6,WEAPONS-STATE VIOL/UNLWFL USE/CARRYING,7820,N BROADWAY,74, , ,7820,BROADWAY,897344.1,1046139
14-038617,2014-08,08/24/2014 13:45,Y, , ,1, ,265321,2,LEAVING SCENE OF ACCIDENT,3701,S GRAND BLVD,15, , , , ,893143.3,1003671
14-038767,2014-08,08/24/2014 14:00,Y, , ,1, , 64601,4,"LARCENY-FROM MTR VEH $500 - $24,999",750,N 16TH ST,36,CITY MUSEUM, ,701,15TH,905490.6,1019782
14-038823,2014-08,08/24/2014 14:00,Y, , ,1, ,142320,2,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,3121,MAURY AVE,15, , ,3121,MAURY,886717.4,1009018
14-038817,2014-08,08/24/2014 14:00,Y, , ,1, ,142320,5,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,5470,CLEMENS PL,49, , ,5470,CLEMENS,883520.9,1027585
14-038646,2014-08,08/24/2014 14:00,Y, , ,1, , 67701,4,LARCENY-FROM BUILDING UNDER $500,800,WASHINGTON AVE,35,RENAISSANCE HOTEL,@HOTEL- ROOM # 1036,800,WASHINGTON,908187.4,1018534
14-038618,2014-08,08/24/2014 14:08,Y, , ,1, , 64601,4,"LARCENY-FROM MTR VEH $500 - $24,999",1700,DELMAR BLVD,36, , , , ,905126.3,1020099
14-038633,2014-08,08/24/2014 14:30,Y, , ,1, ,142320,2,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,7101,MANCHESTER AVE,43, , ,7101,MANCHESTER,874351.3,1013291
14-038638,2014-08,08/24/2014 14:40,Y, , ,1, , 63601,2,"LARCENY-SHOPLIFT $500 - $24,999",3202,S KINGSHIGHWAY BLVD,15, ,@HOME DEPOT,3202,KINGSHIGHWAY,886045.3,1008369
14-038631,2014-08,08/24/2014 15:00,Y, , ,1, , 63701,2,LARCENY-SHOPLIFT UNDER $500,3865,GRAVOIS AVE,15, ,@SHOP N SAVE,3865,GRAVOIS,891583.8,1004871
14-038658,2014-08,08/24/2014 15:15,Y, , ,1, , 51321,4,BURGLARY-RESDNCE/UNK TIM/UNLW EN/OCCUPIED,1860,MULLANPHY ST,60, ,APT A,1860,MULLANPHY,905317.3,1023600
14-038637,2014-08,08/24/2014 15:30,Y, , ,1, , 69602,2,"LARCENY-ALL OTHER $500 - $24,999",4256,MAGNOLIA AVE,81,TOWER GROVE PARK,@TOWER GROVE PARK, , ,890086.2,1009696
14-038634,2014-08,08/24/2014 15:55,Y, , ,1, ,265321,3,LEAVING SCENE OF ACCIDENT,0,S GRAND BLVD / WYOMING ST,25, , , , ,893775.8,1007148
14-038787,2014-08,08/24/2014 16:00,Y, , ,1, , 67701,6,LARCENY-FROM BUILDING UNDER $500,4129,LEA PL,68, , ,4129,LEA,898743.6,1033066
14-038670,2014-08,08/24/2014 16:00,Y, , ,1, ,142320,4,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,2107,CASS AVE,60, ,IN REAR OF APARTMENT,2107,CASS,903833.6,1023597
14-039394,2014-08,08/24/2014 16:00,Y, , ,1, , 69702,1,LARCENY-ALL OTHER UNDER $500,7820,LEONA ST,4, , ,7820,LEONA,883044.1,991280.7
14-038639,2014-08,08/24/2014 16:10,Y, , ,1, ,265321,2,LEAVING SCENE OF ACCIDENT,3721,S GRAND BLVD,15, , , , ,893385.4,1003893
14-038654,2014-08,08/24/2014 16:10,Y, , ,1, ,241100,1,DISORDERLY CONDUCT-PEACE DSTRB/INDIVIDUAL,5025,GRACE AVE,16, , ,5025,GRACE,890943.8,997590.6
14-038845,2014-08,08/24/2014 17:00,Y, , ,1, , 65701,3,LARCENY-MTR VEH PARTS UNDER $500,2906,RUTGER ST,31, , ,2906,RUTGER,898427.8,1015045
14-038896,2014-08,08/24/2014 17:00,Y, , ,1, , 51330,6,BURGLARY-RESDNCE/UNK TIM/ATT FORCE ENTRY,4856,FARLIN AVE,69, ,APT A,4856,FARLIN,892817.6,1035621
14-038645,2014-08,08/24/2014 17:01,Y, , ,1, ,265321,4,LEAVING SCENE OF ACCIDENT,0,N 9TH ST / SALISBURY ST,64, , , , ,906804.3,1030078
14-038684,2014-08,08/24/2014 17:14,Y, , ,1, , 51312,3,BURGLARY-RESDNCE/UNK TIM/FORC ENT/UNOCCUPIED,2810,RUSSELL BLVD,24, , ,2810,RUSSELL,898483,1011763
14-038647,2014-08,08/24/2014 17:25,Y, , ,1, , 67701,5,LARCENY-FROM BUILDING UNDER $500,5750,NATURAL BRIDGE AVE,50, , , , ,885556.4,1038533
14-038649,2014-08,08/24/2014 17:30,Y, , ,1, ,112030,4,FRAUD-CREDIT DEVICE/ATTEMPT,314,N 9TH ST,35,CULINARIA, , , ,907779.2,1018012
14-038651,2014-08,08/24/2014 17:30,Y, , ,1, ,241100,2,DISORDERLY CONDUCT-PEACE DSTRB/INDIVIDUAL,0,S SPRING AVE / WYOMING ST,15, , , , ,892678.3,1007307
14-038652,2014-08,08/24/2014 17:40,Y, , ,1, , 31421,5,ROBBERY-HIGHWAY  /STRNGARM/NO INJ/SUCCESS,0,BELT AVE / COTE BRILLIANTE AVE,50, , ,5609,COTE BRILLIANTE,885354.3,1033103
14-038657,2014-08,08/24/2014 17:45,Y, , ,1, , 64601,4,"LARCENY-FROM MTR VEH $500 - $24,999",2800,JAMES COOL PAPA BELL AVE,59, , ,2740,JAMES COOL PAPA BELL,901310.8,1022996
14-038667,2014-08,08/24/2014 18:00,Y, , ,1, , 71030,3,AUTO THEFT-PERM RETNT/JOY RIDE,3625,MISSOURI AVE,18, , ,3625,MISSOURI,898984.3,1003319
14-038655,2014-08,08/24/2014 18:08,Y, , ,1, , 41011,3,AGG.ASSAULT-FIREARM/CITIZEN ADULT 1ST DEGREE,2300,S JEFFERSON AVE,23, , , , ,899622.3,1010145
14-038650,2014-08,08/24/2014 18:18,Y, , ,1, ,211000,2,DUI-DRVING WHILE INTOXICATED,1,FOREST PARK PKWY,82, ,@FOREST PARK - CENTRAL FIELD, , ,884519.7,1023779
14-038656,2014-08,08/24/2014 18:26,Y, , ,1, ,264100,3,HEALTH-SANITATION VIOL,1401,PEABODY CT,33, , , , ,904476.4,1013699
14-038728,2014-08,08/24/2014 18:30,Y, , ,1, , 71013,4,AUTO THEFT-PERM RETNT/UNRECOV OVER 48HR,1500,WASHINGTON AVE,36, , , , ,905551.1,1019243
14-038693,2014-08,08/24/2014 18:45,Y, , ,1, ,142320,3,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,1616,S COMPTON AVE,31, , ,1616,COMPTON,896820.6,1013783
14-038661,2014-08,08/24/2014 19:09,Y, , ,1, ,265321,2,LEAVING SCENE OF ACCIDENT,3912,MAGNOLIA AVE,81, ,@TOWER GROVE PARK, , ,890086.2,1009696
14-038662,2014-08,08/24/2014 19:10,Y, , ,1, ,241100,4,DISORDERLY CONDUCT-PEACE DSTRB/INDIVIDUAL,202,N 23RD ST,36,HORIZON CLUB, ,202,23RD,902420.1,1019281
